0,0.118556,0.234182,0.344013,0.445313,0.53553,0.612346,0.673715,0.717901,0.743502,0.749485,0.735234,0.700594,0.645947,0.57228,0.481244,0.375189,0.257141,0.130723,0
0,0.117384,0.231864,0.340601,0.44088,0.530169,0.606167,0.666842,0.710467,0.735655,0.741391,0.727078,0.692591,0.638339,0.565333,0.475237,0.370392,0.253793,0.129001,0
0,0.116223,0.229567,0.337218,0.436484,0.524853,0.600038,0.660022,0.703092,0.727874,0.733372,0.719009,0.684685,0.630837,0.558497,0.469337,0.36569,0.250516,0.127318,0
0,0.115071,0.227289,0.333864,0.432125,0.519579,0.593957,0.653256,0.695777,0.72016,0.725427,0.711024,0.676875,0.62344,0.551769,0.463542,0.361079,0.247306,0.12567,0
0,0.11393,0.225032,0.330539,0.427802,0.514349,0.587926,0.646545,0.688522,0.712514,0.717559,0.703126,0.669161,0.616146,0.545147,0.457848,0.356555,0.244161,0.124057,0
0,0.112799,0.222794,0.327241,0.423515,0.509161,0.581943,0.639888,0.681328,0.704935,0.709768,0.695313,0.661541,0.608952,0.538627,0.45225,0.352115,0.241077,0.122476,0
0,0.111677,0.220575,0.323972,0.419264,0.504015,0.576008,0.633286,0.674195,0.697425,0.702053,0.687586,0.654014,0.601858,0.532206,0.446747,0.347754,0.238052,0.120926,0
0,0.110565,0.218375,0.32073,0.415048,0.498912,0.570122,0.626738,0.667123,0.689984,0.694415,0.679944,0.64658,0.59486,0.525883,0.441334,0.34347,0.235082,0.119406,0
0,0.109463,0.216193,0.317515,0.410866,0.49385,0.564285,0.620246,0.660114,0.682612,0.686854,0.672387,0.639238,0.587957,0.519654,0.436008,0.33926,0.232167,0.117914,0
0,0.10837,0.21403,0.314327,0.406719,0.48883,0.558495,0.613809,0.653166,0.67531,0.679371,0.664914,0.631985,0.581148,0.513517,0.430767,0.335122,0.229303,0.11645,0
0,0.107286,0.211885,0.311165,0.402607,0.483852,0.552755,0.607426,0.646281,0.668077,0.671964,0.657525,0.624822,0.574431,0.50747,0.425609,0.331053,0.226489,0.115011,0
0,0.106211,0.209757,0.30803,0.398528,0.478915,0.547062,0.601099,0.639457,0.660913,0.664633,0.650219,0.617747,0.567803,0.50151,0.420531,0.32705,0.223723,0.113598,0
0,0.105145,0.207648,0.30492,0.394483,0.474019,0.541418,0.594828,0.632696,0.653819,0.65738,0.642996,0.610758,0.561263,0.495635,0.41553,0.323112,0.221004,0.112209,0
0,0.104088,0.205556,0.301836,0.390472,0.469164,0.535822,0.588611,0.625998,0.646794,0.650202,0.635854,0.603855,0.55481,0.489844,0.410605,0.319236,0.218329,0.110843,0
0,0.10304,0.203481,0.298778,0.386495,0.464351,0.530275,0.58245,0.619362,0.639839,0.6431,0.628794,0.597037,0.548442,0.484135,0.405753,0.315421,0.215697,0.1095,0
0,0.102,0.201424,0.295746,0.382551,0.459578,0.524775,0.576345,0.612788,0.632952,0.636073,0.621813,0.590302,0.542157,0.478505,0.400973,0.311664,0.213108,0.108179,0
0,0.100969,0.199383,0.292739,0.37864,0.454846,0.519324,0.570294,0.606276,0.626135,0.629121,0.614912,0.583648,0.535954,0.472953,0.396262,0.307965,0.210559,0.106879,0
0,0.0999472,0.19736,0.289757,0.374762,0.450155,0.513921,0.564299,0.599827,0.619386,0.622243,0.60809,0.577076,0.529831,0.467477,0.39162,0.304321,0.208049,0.105599,0
0,0.0989334,0.195354,0.2868,0.370917,0.445504,0.508566,0.558359,0.593439,0.612705,0.615439,0.601346,0.570584,0.523788,0.462076,0.387043,0.300732,0.205578,0.10434,0
0,0.0979282,0.193364,0.283868,0.367105,0.440894,0.503258,0.552474,0.587114,0.606092,0.608708,0.594678,0.56417,0.517821,0.456748,0.382532,0.297195,0.203144,0.103099,0
0,0.0969313,0.191391,0.280961,0.363326,0.436324,0.497999,0.546644,0.580849,0.599547,0.60205,0.588087,0.557834,0.511931,0.451491,0.378083,0.293709,0.200747,0.101878,0
0,0.0959428,0.189435,0.278079,0.359579,0.431795,0.492787,0.540868,0.574646,0.593069,0.595464,0.581571,0.551574,0.506116,0.446304,0.373697,0.290274,0.198384,0.100674,0
0,0.0949627,0.187496,0.275222,0.355865,0.427305,0.487622,0.535147,0.568504,0.586658,0.588949,0.575129,0.54539,0.500374,0.441186,0.36937,0.286887,0.196056,0.0994885,0
0,0.0939909,0.185573,0.272389,0.352184,0.422856,0.482505,0.52948,0.562423,0.580313,0.582505,0.568761,0.539279,0.494705,0.436135,0.365103,0.283548,0.193761,0.0983201,0
0,0.0930274,0.183667,0.269581,0.348535,0.418447,0.477436,0.523867,0.556402,0.574033,0.57613,0.562466,0.533242,0.489107,0.43115,0.360894,0.280255,0.1915,0.0971686,0
0,0.0920721,0.181776,0.266797,0.344918,0.414078,0.472413,0.518308,0.550441,0.56782,0.569826,0.556242,0.527278,0.483579,0.42623,0.356741,0.277008,0.18927,0.0960335,0
0,0.091125,0.179903,0.264037,0.341333,0.409748,0.467437,0.512803,0.544539,0.56167,0.56359,0.55009,0.521384,0.478119,0.421374,0.352644,0.273806,0.187071,0.0949145,0
0,0.0901861,0.178045,0.261302,0.337781,0.405458,0.462508,0.507351,0.538697,0.555586,0.557422,0.544007,0.51556,0.472727,0.41658,0.348601,0.270647,0.184902,0.0938112,0
0,0.0892554,0.176204,0.258591,0.33426,0.401207,0.457625,0.501952,0.532914,0.549565,0.551322,0.537994,0.509806,0.467401,0.411847,0.344611,0.267531,0.182764,0.0927232,0
0,0.0883328,0.174379,0.255904,0.330771,0.396995,0.452789,0.496606,0.52719,0.543607,0.545288,0.53205,0.50412,0.462141,0.407174,0.340673,0.264456,0.180654,0.0916501,0
0,0.0874183,0.172571,0.253241,0.327314,0.392823,0.447998,0.491313,0.521523,0.537713,0.53932,0.526173,0.4985,0.456946,0.402561,0.336787,0.261422,0.178573,0.0905917,0
0,0.0865119,0.170778,0.250602,0.323888,0.388689,0.443254,0.486071,0.515915,0.53188,0.533418,0.520363,0.492948,0.451814,0.398005,0.332951,0.258428,0.17652,0.0895477,0
0,0.0856135,0.169001,0.247987,0.320494,0.384595,0.438555,0.480882,0.510363,0.526109,0.527581,0.514619,0.48746,0.446744,0.393507,0.329164,0.255474,0.174494,0.0885176,0
0,0.0847231,0.16724,0.245395,0.317131,0.380539,0.433902,0.475744,0.504869,0.5204,0.521807,0.50894,0.482037,0.441736,0.389064,0.325425,0.252558,0.172496,0.0875013,0
0,0.0838408,0.165496,0.242828,0.3138,0.376521,0.429293,0.470657,0.499431,0.51475,0.516097,0.503326,0.476678,0.436788,0.384677,0.321734,0.24968,0.170523,0.0864985,0
0,0.0829664,0.163767,0.240284,0.3105,0.372541,0.42473,0.465621,0.494049,0.509161,0.51045,0.497775,0.471381,0.431899,0.380344,0.31809,0.246839,0.168576,0.0855088,0
0,0.0820999,0.162053,0.237763,0.30723,0.3686,0.420211,0.460636,0.488723,0.503632,0.504865,0.492287,0.466146,0.42707,0.376064,0.314491,0.244034,0.166654,0.0845321,0
0,0.0812413,0.160356,0.235266,0.303991,0.364696,0.415737,0.455701,0.483452,0.498161,0.499341,0.486862,0.460972,0.422298,0.371837,0.310938,0.241265,0.164757,0.0835681,0
0,0.0803906,0.158674,0.232792,0.300783,0.36083,0.411306,0.450815,0.478235,0.492749,0.493877,0.481498,0.455858,0.417583,0.367662,0.307428,0.238531,0.162885,0.0826165,0
0,0.0795478,0.157008,0.230341,0.297606,0.357002,0.40692,0.44598,0.473073,0.487395,0.488474,0.476194,0.450804,0.412925,0.363537,0.303963,0.235831,0.161036,0.0816772,0
0,0.0787127,0.155357,0.227914,0.294458,0.35321,0.402577,0.441193,0.467964,0.482098,0.48313,0.47095,0.445808,0.408321,0.359462,0.30054,0.233166,0.159211,0.0807498,0
0,0.0778854,0.153722,0.225509,0.291341,0.349456,0.398277,0.436455,0.462909,0.476857,0.477845,0.465765,0.44087,0.403773,0.355437,0.297159,0.230533,0.157408,0.0798342,0
0,0.0770659,0.152102,0.223127,0.288254,0.345738,0.39402,0.431765,0.457907,0.471673,0.472618,0.460639,0.435989,0.399277,0.35146,0.29382,0.227934,0.155629,0.0789302,0
0,0.076254,0.150498,0.220768,0.285197,0.342057,0.389805,0.427124,0.452957,0.466545,0.467449,0.455571,0.431165,0.394835,0.347531,0.290522,0.225366,0.153871,0.0780375,0
0,0.0754499,0.148908,0.218431,0.28217,0.338412,0.385633,0.42253,0.448059,0.461471,0.462336,0.450559,0.426395,0.390445,0.343649,0.287263,0.22283,0.152136,0.077156,0
0,0.0746533,0.147334,0.216117,0.279171,0.334804,0.381504,0.417983,0.443212,0.456452,0.457279,0.445604,0.421681,0.386107,0.339813,0.284044,0.220326,0.150422,0.0762855,0
0,0.0738643,0.145775,0.213826,0.276203,0.331231,0.377415,0.413483,0.438416,0.451487,0.452278,0.440705,0.417021,0.381819,0.336023,0.280864,0.217852,0.148729,0.0754258,0
0,0.0730829,0.144231,0.211556,0.273263,0.327693,0.373368,0.409029,0.433671,0.446575,0.447332,0.435861,0.412414,0.377581,0.332278,0.277723,0.215408,0.147057,0.0745767,0
0,0.072309,0.142702,0.209309,0.270353,0.324191,0.369363,0.404622,0.428976,0.441717,0.442441,0.431071,0.40786,0.373393,0.328577,0.274619,0.212993,0.145405,0.073738,0
0,0.0715426,0.141188,0.207084,0.267471,0.320724,0.365398,0.40026,0.424331,0.43691,0.437603,0.426334,0.403357,0.369253,0.32492,0.271552,0.210608,0.143774,0.0729096,0
0,0.0707835,0.139688,0.20488,0.264617,0.317292,0.361473,0.395943,0.419734,0.432155,0.432818,0.421651,0.398906,0.365162,0.321306,0.268522,0.208252,0.142162,0.0720913,0
0,0.0700319,0.138203,0.202698,0.261792,0.313895,0.357589,0.391672,0.415186,0.427452,0.428086,0.41702,0.394506,0.361117,0.317735,0.265527,0.205924,0.14057,0.071283,0
0,0.0692876,0.136733,0.200538,0.258996,0.310531,0.353744,0.387444,0.410687,0.422799,0.423406,0.412441,0.390156,0.35712,0.314205,0.262569,0.203624,0.138997,0.0704844,0
0,0.0685506,0.135277,0.198399,0.256227,0.307202,0.349939,0.383261,0.406235,0.418197,0.418777,0.407913,0.385856,0.353168,0.310716,0.259645,0.201351,0.137443,0.0696955,0
0,0.0678208,0.133835,0.196281,0.253486,0.303907,0.346173,0.379122,0.40183,0.413644,0.4142,0.403436,0.381604,0.349262,0.307269,0.256756,0.199105,0.135907,0.0689161,0
0,0.0670982,0.132408,0.194185,0.250772,0.300645,0.342446,0.375026,0.397473,0.409141,0.409672,0.399008,0.3774,0.345401,0.303861,0.253901,0.196886,0.13439,0.0681461,0
0,0.0663827,0.130995,0.192109,0.248086,0.297416,0.338758,0.370973,0.393161,0.404686,0.405194,0.394631,0.373244,0.341585,0.300493,0.251079,0.194694,0.132891,0.0673852,0
0,0.0656744,0.129596,0.190054,0.245427,0.294221,0.335107,0.366962,0.388896,0.400279,0.400765,0.390301,0.369135,0.337812,0.297164,0.24829,0.192527,0.13141,0.0666334,0
0,0.0649731,0.128211,0.18802,0.242795,0.291058,0.331495,0.362993,0.384676,0.39592,0.396385,0.38602,0.365072,0.334082,0.293874,0.245534,0.190385,0.129946,0.0658906,0
0,0.0642788,0.126839,0.186006,0.24019,0.287928,0.327919,0.359067,0.380501,0.391608,0.392053,0.381787,0.361055,0.330395,0.290621,0.242811,0.188269,0.1285,0.0651565,0
0,0.0635915,0.125482,0.184013,0.237612,0.284829,0.324382,0.355181,0.37637,0.387343,0.387769,0.377601,0.357084,0.32675,0.287406,0.240118,0.186178,0.12707,0.0644311,0
0,0.0629111,0.124138,0.18204,0.235059,0.281763,0.320881,0.351337,0.372284,0.383124,0.383531,0.373461,0.353157,0.323146,0.284228,0.237457,0.184111,0.125658,0.0637143,0
0,0.0622375,0.122808,0.180087,0.232533,0.278729,0.317416,0.347533,0.368241,0.378951,0.379341,0.369368,0.349274,0.319583,0.281087,0.234827,0.182068,0.124262,0.0630059,0
0,0.0615708,0.121491,0.178154,0.230033,0.275725,0.313988,0.34377,0.364242,0.374823,0.375196,0.365319,0.345435,0.316061,0.277982,0.232228,0.180049,0.122882,0.0623059,0
0,0.0609107,0.120188,0.176241,0.227558,0.272753,0.310596,0.340046,0.360285,0.37074,0.371096,0.361316,0.341639,0.312579,0.274912,0.229658,0.178054,0.121518,0.061614,0
0,0.0602574,0.118898,0.174347,0.225109,0.269812,0.307239,0.336362,0.356371,0.366701,0.367042,0.357357,0.337886,0.309136,0.271877,0.227118,0.176081,0.120171,0.0609302,0
0,0.0596107,0.117621,0.172472,0.222685,0.266902,0.303917,0.332716,0.352499,0.362705,0.363031,0.353442,0.334175,0.305733,0.268877,0.224607,0.174132,0.118839,0.0602543,0
0,0.0589707,0.116357,0.170617,0.220287,0.264021,0.300631,0.32911,0.348668,0.358753,0.359065,0.349571,0.330505,0.302367,0.265911,0.222125,0.172205,0.117522,0.0595864,0
0,0.0583371,0.115107,0.168781,0.217913,0.261171,0.297379,0.325542,0.344879,0.354844,0.355143,0.345742,0.326876,0.29904,0.262979,0.219671,0.1703,0.116221,0.0589261,0
0,0.0577101,0.113869,0.166964,0.215564,0.258351,0.294161,0.322011,0.34113,0.350978,0.351263,0.341956,0.323288,0.29575,0.26008,0.217246,0.168417,0.114935,0.0582735,0
0,0.0570895,0.112643,0.165166,0.213239,0.25556,0.290977,0.318519,0.337422,0.347153,0.347426,0.338212,0.31974,0.292497,0.257214,0.214848,0.166555,0.113663,0.0576285,0
0,0.0564752,0.111431,0.163386,0.210938,0.252798,0.287827,0.315063,0.333753,0.34337,0.343631,0.334509,0.316232,0.289281,0.254381,0.212478,0.164715,0.112406,0.0569909,0
